latitude_bin,longitude_bin,updated_type,updated_subtype,count
41.91,-87.74,Hazard,On Shoulder,12
41.91,-87.74,Hazard,Weather,4
41.91,-87.74,Jam,Heavy Traffic,41
41.91,-87.74,Jam,Moderate Traffic,1
41.91,-87.74,Jam,Stand Still Traffic,56
41.91,-87.74,Jam,Unclassified,35
41.91,-87.74,Road Closed,Unclassified,1
41.91,-87.73,Accident,Major,2
41.91,-87.73,Accident,Minor,2
41.91,-87.73,Accident,Unclassified,26
41.91,-87.73,Hazard,On Road,94
41.91,-87.73,Hazard,On Shoulder,8
41.91,-87.73,Hazard,Weather,6
41.91,-87.73,Jam,Heavy Traffic,143
41.91,-87.73,Jam,Moderate Traffic,2
41.91,-87.73,Jam,Stand Still Traffic,88
41.91,-87.73,Jam,Unclassified,73
41.91,-87.73,Road Closed,Unclassified,4
41.91,-87.72,Accident,Minor,2
41.91,-87.72,Accident,Unclassified,11
41.91,-87.72,Hazard,On Road,80
41.91,-87.72,Hazard,On Shoulder,6
41.91,-87.72,Hazard,Weather,3
41.91,-87.72,Jam,Heavy Traffic,79
41.91,-87.72,Jam,Moderate Traffic,3
41.91,-87.72,Jam,Stand Still Traffic,36
41.91,-87.72,Jam,Unclassified,36
41.91,-87.72,Road Closed,Unclassified,2
41.91,-87.71,Accident,Minor,1
41.91,-87.71,Accident,Unclassified,15
41.91,-87.71,Hazard,On Road,95
41.91,-87.71,Hazard,On Shoulder,12
41.91,-87.71,Hazard,Unclassified,1
41.91,-87.71,Hazard,Weather,3
41.91,-87.71,Jam,Heavy Traffic,76
41.91,-87.71,Jam,Moderate Traffic,1
41.91,-87.71,Jam,Stand Still Traffic,46
41.91,-87.71,Jam,Unclassified,48
41.91,-87.71,Road Closed,Construction,1
41.91,-87.71,Road Closed,Event,1
41.91,-87.71,Road Closed,Unclassified,61
41.91,-87.7,Accident,Major,1
41.91,-87.7,Accident,Minor,1
41.91,-87.7,Accident,Unclassified,17
41.91,-87.7,Hazard,On Road,89
41.91,-87.7,Hazard,On Shoulder,27
41.91,-87.7,Hazard,Weather,12
41.91,-87.7,Jam,Heavy Traffic,354
41.91,-87.7,Jam,Moderate Traffic,6
41.91,-87.7,Jam,Stand Still Traffic,97
41.91,-87.7,Jam,Unclassified,73
41.91,-87.7,Road Closed,Unclassified,39
41.91,-87.69,Accident,Major,1
41.91,-87.69,Accident,Minor,1
41.91,-87.69,Accident,Unclassified,25
41.91,-87.69,Hazard,On Road,109
41.91,-87.69,Hazard,On Shoulder,19
41.91,-87.69,Hazard,Weather,11
41.91,-87.69,Jam,Heavy Traffic,168
41.91,-87.69,Jam,Moderate Traffic,7
41.91,-87.69,Jam,Stand Still Traffic,197
41.91,-87.69,Jam,Unclassified,75
41.91,-87.69,Road Closed,Unclassified,6
41.91,-87.68,Accident,Major,5
41.91,-87.68,Accident,Unclassified,10
41.91,-87.68,Hazard,On Road,167
41.91,-87.68,Hazard,On Shoulder,18
41.91,-87.68,Hazard,Weather,13
41.91,-87.68,Jam,Heavy Traffic,213
41.91,-87.68,Jam,Moderate Traffic,5
41.91,-87.68,Jam,Stand Still Traffic,328
41.91,-87.68,Jam,Unclassified,123
41.91,-87.68,Road Closed,Unclassified,31
41.91,-87.67,Accident,Major,40
41.91,-87.67,Accident,Minor,17
41.91,-87.67,Accident,Unclassified,168
41.91,-87.67,Hazard,On Road,630
41.91,-87.67,Hazard,On Shoulder,894
41.91,-87.67,Hazard,Unclassified,8
41.91,-87.67,Hazard,Weather,32
41.91,-87.67,Jam,Heavy Traffic,1335
41.91,-87.67,Jam,Moderate Traffic,40
41.91,-87.67,Jam,Stand Still Traffic,866
41.91,-87.67,Jam,Unclassified,351
41.91,-87.67,Road Closed,Event,2
41.91,-87.67,Road Closed,Unclassified,51
41.91,-87.66,Accident,Major,49
41.91,-87.66,Accident,Minor,16
41.91,-87.66,Accident,Unclassified,169
41.91,-87.66,Hazard,On Road,830
41.91,-87.66,Hazard,On Shoulder,1551
41.91,-87.66,Hazard,Unclassified,11
41.91,-87.66,Hazard,Weather,23
41.91,-87.66,Jam,Heavy Traffic,2314
41.91,-87.66,Jam,Moderate Traffic,49
41.91,-87.66,Jam,Stand Still Traffic,1353
41.91,-87.66,Jam,Unclassified,581
41.91,-87.66,Road Closed,Event,1
41.91,-87.66,Road Closed,Unclassified,4
41.91,-87.65,Accident,Unclassified,41
41.91,-87.65,Hazard,On Road,357
41.91,-87.65,Hazard,On Shoulder,42
41.91,-87.65,Hazard,Unclassified,14
41.91,-87.65,Hazard,Weather,10
41.91,-87.65,Jam,Heavy Traffic,591
41.91,-87.65,Jam,Moderate Traffic,18
41.91,-87.65,Jam,Stand Still Traffic,809
41.91,-87.65,Jam,Unclassified,233
41.91,-87.65,Road Closed,Unclassified,19
41.91,-87.64,Accident,Major,1
41.91,-87.64,Accident,Minor,1
41.91,-87.64,Accident,Unclassified,12
41.91,-87.64,Hazard,On Road,106
41.91,-87.64,Hazard,On Shoulder,12
41.91,-87.64,Hazard,Weather,6
41.91,-87.64,Jam,Heavy Traffic,106
41.91,-87.64,Jam,Stand Still Traffic,124
41.91,-87.64,Jam,Unclassified,66
41.91,-87.64,Road Closed,Construction,1
41.91,-87.64,Road Closed,Unclassified,17
41.91,-87.63,Accident,Major,15
41.91,-87.63,Accident,Minor,23
41.91,-87.63,Accident,Unclassified,190
41.91,-87.63,Hazard,On Road,862
41.91,-87.63,Hazard,On Shoulder,636
41.91,-87.63,Hazard,Unclassified,9
41.91,-87.63,Hazard,Weather,117
41.91,-87.63,Jam,Heavy Traffic,927
41.91,-87.63,Jam,Moderate Traffic,23
41.91,-87.63,Jam,Stand Still Traffic,785
41.91,-87.63,Jam,Unclassified,290
41.91,-87.63,Road Closed,Event,48
41.91,-87.63,Road Closed,Unclassified,78
41.91,-87.62,Accident,Major,3
41.91,-87.62,Accident,Minor,1
41.91,-87.62,Accident,Unclassified,5
41.91,-87.62,Hazard,On Road,35
41.91,-87.62,Hazard,On Shoulder,129
41.91,-87.62,Hazard,Weather,2
41.91,-87.62,Jam,Heavy Traffic,30
41.91,-87.62,Jam,Stand Still Traffic,20
41.91,-87.62,Jam,Unclassified,14
41.91,-87.62,Road Closed,Event,10
41.91,-87.59,Jam,Stand Still Traffic,1
41.92,-87.81,Accident,Minor,1
41.92,-87.81,Accident,Unclassified,13
41.92,-87.81,Hazard,On Road,24
41.92,-87.81,Hazard,On Shoulder,1
41.92,-87.81,Hazard,Unclassified,4
41.92,-87.81,Hazard,Weather,3
41.92,-87.81,Jam,Heavy Traffic,62
41.92,-87.81,Jam,Light Traffic,1
41.92,-87.81,Jam,Stand Still Traffic,55
41.92,-87.81,Jam,Unclassified,31
41.92,-87.8,Accident,Major,2
41.92,-87.8,Accident,Minor,1
41.92,-87.8,Accident,Unclassified,6
41.92,-87.8,Hazard,On Road,82
41.92,-87.8,Hazard,On Shoulder,4
41.92,-87.8,Jam,Heavy Traffic,38
41.92,-87.8,Jam,Moderate Traffic,1
41.92,-87.8,Jam,Stand Still Traffic,41
41.92,-87.8,Jam,Unclassified,21
41.92,-87.8,Road Closed,Unclassified,7
41.92,-87.79,Accident,Minor,1
41.92,-87.79,Accident,Unclassified,11
41.92,-87.79,Hazard,On Road,139
41.92,-87.79,Hazard,On Shoulder,8
41.92,-87.79,Hazard,Weather,2
41.92,-87.79,Jam,Heavy Traffic,44
41.92,-87.79,Jam,Moderate Traffic,1
41.92,-87.79,Jam,Stand Still Traffic,38
41.92,-87.79,Jam,Unclassified,37
41.92,-87.79,Road Closed,Unclassified,1
41.92,-87.78,Accident,Major,1
41.92,-87.78,Accident,Minor,2
41.92,-87.78,Accident,Unclassified,10
41.92,-87.78,Hazard,On Road,171
41.92,-87.78,Hazard,On Shoulder,11
41.92,-87.78,Hazard,Weather,5
41.92,-87.78,Jam,Heavy Traffic,60
41.92,-87.78,Jam,Stand Still Traffic,33
41.92,-87.78,Jam,Unclassified,27
41.92,-87.78,Road Closed,Unclassified,1
41.92,-87.77,Accident,Major,1
41.92,-87.77,Accident,Minor,1
41.92,-87.77,Accident,Unclassified,10
41.92,-87.77,Hazard,On Road,209
41.92,-87.77,Hazard,On Shoulder,9
41.92,-87.77,Hazard,Weather,2
41.92,-87.77,Jam,Heavy Traffic,116
41.92,-87.77,Jam,Moderate Traffic,2
41.92,-87.77,Jam,Stand Still Traffic,96
41.92,-87.77,Jam,Unclassified,56
41.92,-87.77,Road Closed,Unclassified,2
41.92,-87.76,Accident,Major,3
41.92,-87.76,Accident,Minor,3
41.92,-87.76,Accident,Unclassified,12
41.92,-87.76,Hazard,On Road,198
41.92,-87.76,Hazard,On Shoulder,8
41.92,-87.76,Hazard,Unclassified,1
41.92,-87.76,Jam,Heavy Traffic,227
41.92,-87.76,Jam,Moderate Traffic,7
41.92,-87.76,Jam,Stand Still Traffic,161
41.92,-87.76,Jam,Unclassified,76
41.92,-87.76,Road Closed,Unclassified,1
41.92,-87.75,Accident,Major,1
41.92,-87.75,Accident,Minor,3
41.92,-87.75,Accident,Unclassified,31
41.92,-87.75,Hazard,On Road,92
41.92,-87.75,Hazard,On Shoulder,3
41.92,-87.75,Hazard,Weather,5
41.92,-87.75,Jam,Heavy Traffic,93
41.92,-87.75,Jam,Moderate Traffic,10
41.92,-87.75,Jam,Stand Still Traffic,58
41.92,-87.75,Jam,Unclassified,62
41.92,-87.75,Road Closed,Unclassified,2
41.92,-87.74,Accident,Unclassified,13
41.92,-87.74,Hazard,On Road,110
41.92,-87.74,Hazard,On Shoulder,4
41.92,-87.74,Hazard,Weather,1
41.92,-87.74,Jam,Heavy Traffic,50
41.92,-87.74,Jam,Moderate Traffic,6
41.92,-87.74,Jam,Stand Still Traffic,19
41.92,-87.74,Jam,Unclassified,43
41.92,-87.74,Road Closed,Unclassified,5
41.92,-87.73,Accident,Minor,3
41.92,-87.73,Accident,Unclassified,28
41.92,-87.73,Hazard,On Road,216
41.92,-87.73,Hazard,On Shoulder,11
41.92,-87.73,Hazard,Weather,9
41.92,-87.73,Jam,Heavy Traffic,138
41.92,-87.73,Jam,Moderate Traffic,2
41.92,-87.73,Jam,Stand Still Traffic,78
41.92,-87.73,Jam,Unclassified,88
41.92,-87.73,Road Closed,Unclassified,10
41.92,-87.72,Accident,Major,1
41.92,-87.72,Accident,Unclassified,11
41.92,-87.72,Hazard,On Road,138
41.92,-87.72,Hazard,On Shoulder,3
41.92,-87.72,Hazard,Weather,3
41.92,-87.72,Jam,Heavy Traffic,103
41.92,-87.72,Jam,Moderate Traffic,4
41.92,-87.72,Jam,Stand Still Traffic,31
41.92,-87.72,Jam,Unclassified,47
41.92,-87.72,Road Closed,Unclassified,9
41.92,-87.71,Accident,Major,1
41.92,-87.71,Accident,Minor,1
41.92,-87.71,Accident,Unclassified,18
41.92,-87.71,Hazard,On Road,200
41.92,-87.71,Hazard,On Shoulder,14
41.92,-87.71,Hazard,Unclassified,1
41.92,-87.71,Hazard,Weather,17
41.92,-87.71,Jam,Heavy Traffic,113
41.92,-87.71,Jam,Moderate Traffic,4
41.92,-87.71,Jam,Stand Still Traffic,72
41.92,-87.71,Jam,Unclassified,79
41.92,-87.71,Road Closed,Unclassified,111
41.92,-87.7,Accident,Major,2
41.92,-87.7,Accident,Minor,3
41.92,-87.7,Accident,Unclassified,38
41.92,-87.7,Hazard,On Road,348
41.92,-87.7,Hazard,On Shoulder,26
41.92,-87.7,Hazard,Unclassified,1
41.92,-87.7,Hazard,Weather,8
41.92,-87.7,Jam,Heavy Traffic,731
41.92,-87.7,Jam,Moderate Traffic,6
41.92,-87.7,Jam,Stand Still Traffic,326
41.92,-87.7,Jam,Unclassified,137
41.92,-87.7,Road Closed,Unclassified,12
41.92,-87.69,Accident,Major,2
41.92,-87.69,Accident,Minor,5
41.92,-87.69,Accident,Unclassified,53
41.92,-87.69,Hazard,On Road,437
41.92,-87.69,Hazard,On Shoulder,24
41.92,-87.69,Hazard,Unclassified,1
41.92,-87.69,Hazard,Weather,12
41.92,-87.69,Jam,Heavy Traffic,338
41.92,-87.69,Jam,Moderate Traffic,11
41.92,-87.69,Jam,Stand Still Traffic,397
41.92,-87.69,Jam,Unclassified,137
41.92,-87.69,Road Closed,Unclassified,27
41.92,-87.68,Accident,Major,25
41.92,-87.68,Accident,Minor,18
41.92,-87.68,Accident,Unclassified,160
41.92,-87.68,Hazard,On Road,561
41.92,-87.68,Hazard,On Shoulder,1249
41.92,-87.68,Hazard,Unclassified,12
41.92,-87.68,Hazard,Weather,18
41.92,-87.68,Jam,Heavy Traffic,1960
41.92,-87.68,Jam,Moderate Traffic,65
41.92,-87.68,Jam,Stand Still Traffic,1285
41.92,-87.68,Jam,Unclassified,532
41.92,-87.68,Road Closed,Unclassified,24
41.92,-87.67,Accident,Major,54
41.92,-87.67,Accident,Minor,36
41.92,-87.67,Accident,Unclassified,238
41.92,-87.67,Hazard,On Road,915
41.92,-87.67,Hazard,On Shoulder,1502
41.92,-87.67,Hazard,Unclassified,19
41.92,-87.67,Hazard,Weather,51
41.92,-87.67,Jam,Heavy Traffic,2458
41.92,-87.67,Jam,Moderate Traffic,91
41.92,-87.67,Jam,Stand Still Traffic,1708
41.92,-87.67,Jam,Unclassified,612
41.92,-87.67,Road Closed,Event,2
41.92,-87.67,Road Closed,Unclassified,11
41.92,-87.66,Accident,Major,1
41.92,-87.66,Accident,Minor,2
41.92,-87.66,Accident,Unclassified,46
41.92,-87.66,Hazard,On Road,299
41.92,-87.66,Hazard,On Shoulder,11
41.92,-87.66,Hazard,Unclassified,4
41.92,-87.66,Hazard,Weather,7
41.92,-87.66,Jam,Heavy Traffic,580
41.92,-87.66,Jam,Moderate Traffic,15
41.92,-87.66,Jam,Stand Still Traffic,863
41.92,-87.66,Jam,Unclassified,196
41.92,-87.66,Road Closed,Construction,1
41.92,-87.66,Road Closed,Event,2
41.92,-87.66,Road Closed,Unclassified,43
41.92,-87.65,Accident,Major,1
41.92,-87.65,Accident,Unclassified,15
41.92,-87.65,Hazard,On Road,199
41.92,-87.65,Hazard,On Shoulder,13
41.92,-87.65,Hazard,Unclassified,1
41.92,-87.65,Hazard,Weather,7
41.92,-87.65,Jam,Heavy Traffic,269
41.92,-87.65,Jam,Moderate Traffic,11
41.92,-87.65,Jam,Stand Still Traffic,241
41.92,-87.65,Jam,Unclassified,118
41.92,-87.65,Road Closed,Event,1
41.92,-87.65,Road Closed,Unclassified,41
41.92,-87.64,Accident,Major,2
41.92,-87.64,Accident,Minor,1
41.92,-87.64,Accident,Unclassified,25
41.92,-87.64,Hazard,On Road,158
41.92,-87.64,Hazard,On Shoulder,17
41.92,-87.64,Hazard,Weather,9
41.92,-87.64,Jam,Heavy Traffic,269
41.92,-87.64,Jam,Moderate Traffic,9
41.92,-87.64,Jam,Stand Still Traffic,266
41.92,-87.64,Jam,Unclassified,98
41.92,-87.64,Road Closed,Construction,1
41.92,-87.64,Road Closed,Unclassified,62
41.92,-87.63,Accident,Major,9
41.92,-87.63,Accident,Minor,15
41.92,-87.63,Accident,Unclassified,92
41.92,-87.63,Hazard,On Road,400
41.92,-87.63,Hazard,On Shoulder,796
41.92,-87.63,Hazard,Unclassified,5
41.92,-87.63,Hazard,Weather,33
41.92,-87.63,Jam,Heavy Traffic,371
41.92,-87.63,Jam,Moderate Traffic,11
41.92,-87.63,Jam,Stand Still Traffic,208
41.92,-87.63,Jam,Unclassified,141
41.92,-87.63,Road Closed,Event,71
41.92,-87.63,Road Closed,Unclassified,24
41.93,-87.82,Hazard,On Road,2
41.93,-87.81,Accident,Unclassified,9
41.93,-87.81,Hazard,On Road,17
41.93,-87.81,Hazard,On Shoulder,2
41.93,-87.81,Jam,Heavy Traffic,68
41.93,-87.81,Jam,Moderate Traffic,4
41.93,-87.81,Jam,Stand Still Traffic,120
41.93,-87.81,Jam,Unclassified,30
41.93,-87.8,Accident,Minor,2
41.93,-87.8,Accident,Unclassified,11
41.93,-87.8,Hazard,On Road,63
41.93,-87.8,Hazard,Unclassified,1
41.93,-87.8,Hazard,Weather,4
41.93,-87.8,Jam,Heavy Traffic,25
41.93,-87.8,Jam,Moderate Traffic,1
41.93,-87.8,Jam,Stand Still Traffic,22
41.93,-87.8,Jam,Unclassified,23
41.93,-87.8,Road Closed,Unclassified,5
41.93,-87.79,Accident,Major,1
41.93,-87.79,Accident,Minor,1
41.93,-87.79,Accident,Unclassified,18
41.93,-87.79,Hazard,On Road,71
41.93,-87.79,Hazard,On Shoulder,3
41.93,-87.79,Hazard,Weather,8
41.93,-87.79,Jam,Heavy Traffic,53
41.93,-87.79,Jam,Moderate Traffic,2
41.93,-87.79,Jam,Stand Still Traffic,36
41.93,-87.79,Jam,Unclassified,37
41.93,-87.79,Road Closed,Unclassified,5
41.93,-87.78,Accident,Unclassified,2
41.93,-87.78,Hazard,On Road,29
41.93,-87.78,Hazard,On Shoulder,3
41.93,-87.78,Hazard,Weather,1
41.93,-87.78,Jam,Heavy Traffic,38
41.93,-87.78,Jam,Moderate Traffic,3
41.93,-87.78,Jam,Stand Still Traffic,18
41.93,-87.78,Jam,Unclassified,24
41.93,-87.77,Accident,Major,2
41.93,-87.77,Accident,Minor,2
41.93,-87.77,Accident,Unclassified,9
41.93,-87.77,Hazard,On Road,98
41.93,-87.77,Hazard,On Shoulder,3
41.93,-87.77,Hazard,Unclassified,1
41.93,-87.77,Hazard,Weather,6
41.93,-87.77,Jam,Heavy Traffic,70
41.93,-87.77,Jam,Moderate Traffic,3
41.93,-87.77,Jam,Stand Still Traffic,50
41.93,-87.77,Jam,Unclassified,33
41.93,-87.77,Road Closed,Unclassified,4
41.93,-87.76,Accident,Minor,1
41.93,-87.76,Accident,Unclassified,12
41.93,-87.76,Hazard,On Road,70
41.93,-87.76,Hazard,On Shoulder,6
41.93,-87.76,Hazard,Weather,7
41.93,-87.76,Jam,Heavy Traffic,63
41.93,-87.76,Jam,Moderate Traffic,4
41.93,-87.76,Jam,Stand Still Traffic,28
41.93,-87.76,Jam,Unclassified,42
41.93,-87.76,Road Closed,Unclassified,3
41.93,-87.75,Accident,Major,1
41.93,-87.75,Accident,Minor,1
41.93,-87.75,Accident,Unclassified,22
41.93,-87.75,Hazard,On Road,215
41.93,-87.75,Hazard,On Shoulder,7
41.93,-87.75,Hazard,Weather,6
41.93,-87.75,Jam,Heavy Traffic,66
41.93,-87.75,Jam,Stand Still Traffic,42
41.93,-87.75,Jam,Unclassified,49
41.93,-87.75,Road Closed,Event,2
41.93,-87.75,Road Closed,Unclassified,5
41.93,-87.74,Accident,Major,1
41.93,-87.74,Accident,Unclassified,12
41.93,-87.74,Hazard,On Road,49
41.93,-87.74,Hazard,On Shoulder,3
41.93,-87.74,Hazard,Weather,5
41.93,-87.74,Jam,Heavy Traffic,46
41.93,-87.74,Jam,Moderate Traffic,2
41.93,-87.74,Jam,Stand Still Traffic,32
41.93,-87.74,Jam,Unclassified,35
41.93,-87.74,Road Closed,Unclassified,4
41.93,-87.73,Accident,Minor,1
41.93,-87.73,Accident,Unclassified,17
41.93,-87.73,Hazard,On Road,89
41.93,-87.73,Hazard,On Shoulder,6
41.93,-87.73,Hazard,Weather,3
41.93,-87.73,Jam,Heavy Traffic,115
41.93,-87.73,Jam,Moderate Traffic,9
41.93,-87.73,Jam,Stand Still Traffic,58
41.93,-87.73,Jam,Unclassified,59
41.93,-87.73,Road Closed,Unclassified,10
41.93,-87.72,Accident,Minor,1
41.93,-87.72,Accident,Unclassified,11
41.93,-87.72,Hazard,On Road,166
41.93,-87.72,Hazard,On Shoulder,7
41.93,-87.72,Hazard,Weather,4
41.93,-87.72,Jam,Heavy Traffic,121
41.93,-87.72,Jam,Moderate Traffic,6
41.93,-87.72,Jam,Stand Still Traffic,128
41.93,-87.72,Jam,Unclassified,65
41.93,-87.72,Road Closed,Unclassified,28
41.93,-87.71,Accident,Major,2
41.93,-87.71,Accident,Minor,6
41.93,-87.71,Accident,Unclassified,27
41.93,-87.71,Hazard,On Road,502
41.93,-87.71,Hazard,On Shoulder,28
41.93,-87.71,Hazard,Unclassified,2
41.93,-87.71,Hazard,Weather,17
41.93,-87.71,Jam,Heavy Traffic,416
41.93,-87.71,Jam,Moderate Traffic,13
41.93,-87.71,Jam,Stand Still Traffic,480
41.93,-87.71,Jam,Unclassified,182
41.93,-87.71,Road Closed,Unclassified,64
41.93,-87.7,Accident,Major,37
41.93,-87.7,Accident,Minor,10
41.93,-87.7,Accident,Unclassified,151
41.93,-87.7,Hazard,On Road,779
41.93,-87.7,Hazard,On Shoulder,1212
41.93,-87.7,Hazard,Unclassified,9
41.93,-87.7,Hazard,Weather,16
41.93,-87.7,Jam,Heavy Traffic,2017
41.93,-87.7,Jam,Moderate Traffic,40
41.93,-87.7,Jam,Stand Still Traffic,1372
41.93,-87.7,Jam,Unclassified,423
41.93,-87.7,Road Closed,Construction,1
41.93,-87.7,Road Closed,Event,3
41.93,-87.7,Road Closed,Unclassified,32
41.93,-87.69,Accident,Major,47
41.93,-87.69,Accident,Minor,31
41.93,-87.69,Accident,Unclassified,203
41.93,-87.69,Hazard,On Road,974
41.93,-87.69,Hazard,On Shoulder,2042
41.93,-87.69,Hazard,Unclassified,10
41.93,-87.69,Hazard,Weather,33
41.93,-87.69,Jam,Heavy Traffic,2514
41.93,-87.69,Jam,Moderate Traffic,63
41.93,-87.69,Jam,Stand Still Traffic,1566
41.93,-87.69,Jam,Unclassified,593
41.93,-87.69,Road Closed,Event,1
41.93,-87.69,Road Closed,Unclassified,5
41.93,-87.68,Accident,Major,12
41.93,-87.68,Accident,Minor,14
41.93,-87.68,Accident,Unclassified,79
41.93,-87.68,Hazard,On Road,549
41.93,-87.68,Hazard,On Shoulder,356
41.93,-87.68,Hazard,Unclassified,3
41.93,-87.68,Hazard,Weather,16
41.93,-87.68,Jam,Heavy Traffic,1132
41.93,-87.68,Jam,Moderate Traffic,44
41.93,-87.68,Jam,Stand Still Traffic,988
41.93,-87.68,Jam,Unclassified,358
41.93,-87.68,Road Closed,Unclassified,5
41.93,-87.67,Accident,Major,8
41.93,-87.67,Accident,Minor,8
41.93,-87.67,Accident,Unclassified,59
41.93,-87.67,Hazard,On Road,325
41.93,-87.67,Hazard,On Shoulder,40
41.93,-87.67,Hazard,Weather,12
41.93,-87.67,Jam,Heavy Traffic,743
41.93,-87.67,Jam,Moderate Traffic,24
41.93,-87.67,Jam,Stand Still Traffic,792
41.93,-87.67,Jam,Unclassified,223
41.93,-87.67,Road Closed,Hazard,1
41.93,-87.67,Road Closed,Unclassified,14
41.93,-87.66,Accident,Major,4
41.93,-87.66,Accident,Unclassified,18
41.93,-87.66,Hazard,On Road,185
41.93,-87.66,Hazard,On Shoulder,15
41.93,-87.66,Hazard,Weather,9
41.93,-87.66,Jam,Heavy Traffic,325
41.93,-87.66,Jam,Moderate Traffic,9
41.93,-87.66,Jam,Stand Still Traffic,279
41.93,-87.66,Jam,Unclassified,146
41.93,-87.66,Road Closed,Event,1
41.93,-87.66,Road Closed,Unclassified,32
41.93,-87.65,Accident,Major,3
41.93,-87.65,Accident,Minor,2
41.93,-87.65,Accident,Unclassified,33
41.93,-87.65,Hazard,On Road,216
41.93,-87.65,Hazard,On Shoulder,18
41.93,-87.65,Hazard,Unclassified,1
41.93,-87.65,Hazard,Weather,14
41.93,-87.65,Jam,Heavy Traffic,445
41.93,-87.65,Jam,Moderate Traffic,31
41.93,-87.65,Jam,Stand Still Traffic,458
41.93,-87.65,Jam,Unclassified,200
41.93,-87.65,Road Closed,Construction,1
41.93,-87.65,Road Closed,Unclassified,129
41.93,-87.64,Accident,Major,3
41.93,-87.64,Accident,Minor,3
41.93,-87.64,Accident,Unclassified,26
41.93,-87.64,Hazard,On Road,198
41.93,-87.64,Hazard,On Shoulder,27
41.93,-87.64,Hazard,Weather,9
41.93,-87.64,Jam,Heavy Traffic,320
41.93,-87.64,Jam,Moderate Traffic,10
41.93,-87.64,Jam,Stand Still Traffic,317
41.93,-87.64,Jam,Unclassified,136
41.93,-87.64,Road Closed,Event,28
41.93,-87.64,Road Closed,Unclassified,51
41.93,-87.63,Accident,Major,7
41.93,-87.63,Accident,Minor,13
41.93,-87.63,Accident,Unclassified,104
41.93,-87.63,Hazard,On Road,438
41.93,-87.63,Hazard,On Shoulder,860
41.93,-87.63,Hazard,Unclassified,11
41.93,-87.63,Hazard,Weather,42
41.93,-87.63,Jam,Heavy Traffic,492
41.93,-87.63,Jam,Moderate Traffic,12
41.93,-87.63,Jam,Stand Still Traffic,381
41.93,-87.63,Jam,Unclassified,168
41.93,-87.63,Road Closed,Construction,1
41.93,-87.63,Road Closed,Event,49
41.93,-87.63,Road Closed,Unclassified,40
41.94,-87.9,Accident,Unclassified,1
41.94,-87.9,Hazard,On Road,15
41.94,-87.9,Hazard,On Shoulder,3
41.94,-87.9,Hazard,Unclassified,2
41.94,-87.9,Hazard,Weather,1
41.94,-87.9,Jam,Heavy Traffic,1
41.94,-87.84,Accident,Major,1
41.94,-87.84,Accident,Minor,3
41.94,-87.84,Accident,Unclassified,27
41.94,-87.84,Hazard,On Road,95
41.94,-87.84,Hazard,On Shoulder,27
41.94,-87.84,Hazard,Unclassified,5
41.94,-87.84,Hazard,Weather,5
41.94,-87.84,Jam,Heavy Traffic,56
41.94,-87.84,Jam,Stand Still Traffic,47
41.94,-87.84,Jam,Unclassified,15
41.94,-87.83,Accident,Major,1
41.94,-87.83,Accident,Unclassified,10
41.94,-87.83,Hazard,On Road,71
41.94,-87.83,Hazard,On Shoulder,9
41.94,-87.83,Hazard,Unclassified,3
41.94,-87.83,Hazard,Weather,1
41.94,-87.83,Jam,Heavy Traffic,13
41.94,-87.83,Jam,Moderate Traffic,3
41.94,-87.83,Jam,Stand Still Traffic,8
41.94,-87.83,Jam,Unclassified,11
41.94,-87.83,Road Closed,Unclassified,2
41.94,-87.82,Accident,Unclassified,3
41.94,-87.82,Hazard,On Road,20
41.94,-87.82,Hazard,On Shoulder,1
41.94,-87.82,Hazard,Unclassified,1
41.94,-87.82,Jam,Heavy Traffic,1
41.94,-87.82,Jam,Moderate Traffic,1
41.94,-87.82,Jam,Stand Still Traffic,2
41.94,-87.82,Jam,Unclassified,10
41.94,-87.82,Road Closed,Unclassified,3
41.94,-87.81,Accident,Major,1
41.94,-87.81,Accident,Minor,2
41.94,-87.81,Accident,Unclassified,22
41.94,-87.81,Hazard,On Road,93
41.94,-87.81,Hazard,On Shoulder,1
41.94,-87.81,Hazard,Unclassified,6
41.94,-87.81,Hazard,Weather,5
41.94,-87.81,Jam,Heavy Traffic,105
41.94,-87.81,Jam,Moderate Traffic,4
41.94,-87.81,Jam,Stand Still Traffic,80
41.94,-87.81,Jam,Unclassified,54
41.94,-87.81,Road Closed,Unclassified,13
41.94,-87.8,Accident,Minor,1
41.94,-87.8,Accident,Unclassified,10
41.94,-87.8,Hazard,On Road,44
41.94,-87.8,Hazard,On Shoulder,2
41.94,-87.8,Hazard,Weather,4
41.94,-87.8,Jam,Heavy Traffic,36
41.94,-87.8,Jam,Moderate Traffic,1
41.94,-87.8,Jam,Stand Still Traffic,18
41.94,-87.8,Jam,Unclassified,20
41.94,-87.79,Accident,Major,1
41.94,-87.79,Accident,Unclassified,10
41.94,-87.79,Hazard,On Road,82
41.94,-87.79,Hazard,On Shoulder,3
41.94,-87.79,Hazard,Unclassified,1
41.94,-87.79,Hazard,Weather,3
41.94,-87.79,Jam,Heavy Traffic,45
41.94,-87.79,Jam,Moderate Traffic,6
41.94,-87.79,Jam,Stand Still Traffic,42
41.94,-87.79,Jam,Unclassified,30
41.94,-87.79,Road Closed,Construction,1
41.94,-87.79,Road Closed,Unclassified,6
41.94,-87.78,Accident,Major,1
41.94,-87.78,Accident,Minor,1
