latitude_bin,longitude_bin,updated_type,updated_subtype,hour,count
41.85,-87.65,Jam,Stand Still Traffic,09:00,1
41.85,-87.65,Jam,Stand Still Traffic,10:00,4
41.85,-87.65,Jam,Stand Still Traffic,11:00,11
41.85,-87.65,Jam,Stand Still Traffic,12:00,25
41.85,-87.65,Jam,Stand Still Traffic,13:00,20
41.85,-87.65,Jam,Stand Still Traffic,14:00,23
41.85,-87.65,Jam,Stand Still Traffic,15:00,21
41.85,-87.65,Jam,Stand Still Traffic,16:00,35
41.85,-87.65,Jam,Stand Still Traffic,17:00,33
41.85,-87.65,Jam,Stand Still Traffic,18:00,31
41.85,-87.65,Jam,Stand Still Traffic,19:00,96
41.85,-87.65,Jam,Stand Still Traffic,20:00,97
41.85,-87.65,Jam,Stand Still Traffic,21:00,131
41.85,-87.65,Jam,Stand Still Traffic,22:00,116
41.85,-87.65,Jam,Stand Still Traffic,23:00,76
41.85,-87.65,Jam,Unclassified,00:00,13
41.85,-87.65,Jam,Unclassified,01:00,5
41.85,-87.65,Jam,Unclassified,02:00,8
41.85,-87.65,Jam,Unclassified,03:00,3
41.85,-87.65,Jam,Unclassified,04:00,8
41.85,-87.65,Jam,Unclassified,05:00,2
41.85,-87.65,Jam,Unclassified,09:00,4
41.85,-87.65,Jam,Unclassified,10:00,3
41.85,-87.65,Jam,Unclassified,11:00,5
41.85,-87.65,Jam,Unclassified,12:00,17
41.85,-87.65,Jam,Unclassified,13:00,10
41.85,-87.65,Jam,Unclassified,14:00,11
41.85,-87.65,Jam,Unclassified,15:00,16
41.85,-87.65,Jam,Unclassified,16:00,12
41.85,-87.65,Jam,Unclassified,17:00,19
41.85,-87.65,Jam,Unclassified,18:00,13
41.85,-87.65,Jam,Unclassified,19:00,24
41.85,-87.65,Jam,Unclassified,20:00,24
41.85,-87.65,Jam,Unclassified,21:00,13
41.85,-87.65,Jam,Unclassified,22:00,21
41.85,-87.65,Jam,Unclassified,23:00,11
41.85,-87.65,Road Closed,Event,04:00,1
41.85,-87.65,Road Closed,Event,14:00,2
41.85,-87.65,Road Closed,Event,17:00,1
41.85,-87.65,Road Closed,Event,19:00,10
41.85,-87.65,Road Closed,Unclassified,08:00,2
41.85,-87.65,Road Closed,Unclassified,11:00,1
41.85,-87.65,Road Closed,Unclassified,13:00,1
41.85,-87.65,Road Closed,Unclassified,14:00,1
41.85,-87.65,Road Closed,Unclassified,15:00,1
41.85,-87.65,Road Closed,Unclassified,16:00,1
41.85,-87.65,Road Closed,Unclassified,18:00,5
41.85,-87.64,Accident,Major,00:00,4
41.85,-87.64,Accident,Major,01:00,4
41.85,-87.64,Accident,Major,02:00,8
41.85,-87.64,Accident,Major,03:00,5
41.85,-87.64,Accident,Major,04:00,11
41.85,-87.64,Accident,Major,05:00,2
41.85,-87.64,Accident,Major,06:00,2
41.85,-87.64,Accident,Major,07:00,4
41.85,-87.64,Accident,Major,08:00,4
41.85,-87.64,Accident,Major,09:00,3
41.85,-87.64,Accident,Major,10:00,6
41.85,-87.64,Accident,Major,11:00,7
41.85,-87.64,Accident,Major,12:00,6
41.85,-87.64,Accident,Major,13:00,10
41.85,-87.64,Accident,Major,14:00,11
41.85,-87.64,Accident,Major,15:00,4
41.85,-87.64,Accident,Major,16:00,7
41.85,-87.64,Accident,Major,17:00,6
41.85,-87.64,Accident,Major,18:00,9
41.85,-87.64,Accident,Major,19:00,7
41.85,-87.64,Accident,Major,20:00,13
41.85,-87.64,Accident,Major,21:00,6
41.85,-87.64,Accident,Major,22:00,10
41.85,-87.64,Accident,Major,23:00,8
41.85,-87.64,Accident,Minor,00:00,1
41.85,-87.64,Accident,Minor,01:00,4
41.85,-87.64,Accident,Minor,04:00,1
41.85,-87.64,Accident,Minor,05:00,1
41.85,-87.64,Accident,Minor,09:00,1
41.85,-87.64,Accident,Minor,11:00,1
41.85,-87.64,Accident,Minor,12:00,3
41.85,-87.64,Accident,Minor,13:00,3
41.85,-87.64,Accident,Minor,14:00,1
41.85,-87.64,Accident,Minor,15:00,6
41.85,-87.64,Accident,Minor,16:00,5
41.85,-87.64,Accident,Minor,17:00,1
41.85,-87.64,Accident,Minor,18:00,3
41.85,-87.64,Accident,Minor,19:00,1
41.85,-87.64,Accident,Minor,20:00,3
41.85,-87.64,Accident,Minor,21:00,7
41.85,-87.64,Accident,Minor,22:00,3
41.85,-87.64,Accident,Unclassified,00:00,17
41.85,-87.64,Accident,Unclassified,01:00,10
41.85,-87.64,Accident,Unclassified,02:00,14
41.85,-87.64,Accident,Unclassified,03:00,16
41.85,-87.64,Accident,Unclassified,04:00,14
41.85,-87.64,Accident,Unclassified,05:00,9
41.85,-87.64,Accident,Unclassified,06:00,7
41.85,-87.64,Accident,Unclassified,07:00,6
41.85,-87.64,Accident,Unclassified,08:00,5
41.85,-87.64,Accident,Unclassified,09:00,1
41.85,-87.64,Accident,Unclassified,10:00,9
41.85,-87.64,Accident,Unclassified,11:00,11
41.85,-87.64,Accident,Unclassified,12:00,27
41.85,-87.64,Accident,Unclassified,13:00,25
41.85,-87.64,Accident,Unclassified,14:00,13
41.85,-87.64,Accident,Unclassified,15:00,13
41.85,-87.64,Accident,Unclassified,16:00,21
41.85,-87.64,Accident,Unclassified,17:00,19
41.85,-87.64,Accident,Unclassified,18:00,16
41.85,-87.64,Accident,Unclassified,19:00,12
41.85,-87.64,Accident,Unclassified,20:00,27
41.85,-87.64,Accident,Unclassified,21:00,28
41.85,-87.64,Accident,Unclassified,22:00,26
41.85,-87.64,Accident,Unclassified,23:00,17
41.85,-87.64,Hazard,On Road,00:00,48
41.85,-87.64,Hazard,On Road,01:00,51
41.85,-87.64,Hazard,On Road,02:00,48
41.85,-87.64,Hazard,On Road,03:00,27
41.85,-87.64,Hazard,On Road,04:00,31
41.85,-87.64,Hazard,On Road,05:00,28
41.85,-87.64,Hazard,On Road,06:00,21
41.85,-87.64,Hazard,On Road,07:00,22
41.85,-87.64,Hazard,On Road,08:00,11
41.85,-87.64,Hazard,On Road,09:00,18
41.85,-87.64,Hazard,On Road,10:00,39
41.85,-87.64,Hazard,On Road,11:00,50
41.85,-87.64,Hazard,On Road,12:00,60
41.85,-87.64,Hazard,On Road,13:00,69
41.85,-87.64,Hazard,On Road,14:00,66
41.85,-87.64,Hazard,On Road,15:00,79
41.85,-87.64,Hazard,On Road,16:00,63
41.85,-87.64,Hazard,On Road,17:00,65
41.85,-87.64,Hazard,On Road,18:00,53
41.85,-87.64,Hazard,On Road,19:00,67
41.85,-87.64,Hazard,On Road,20:00,64
41.85,-87.64,Hazard,On Road,21:00,63
41.85,-87.64,Hazard,On Road,22:00,63
41.85,-87.64,Hazard,On Road,23:00,42
41.85,-87.64,Hazard,On Shoulder,00:00,92
41.85,-87.64,Hazard,On Shoulder,01:00,83
41.85,-87.64,Hazard,On Shoulder,02:00,82
41.85,-87.64,Hazard,On Shoulder,03:00,46
41.85,-87.64,Hazard,On Shoulder,04:00,33
41.85,-87.64,Hazard,On Shoulder,05:00,35
41.85,-87.64,Hazard,On Shoulder,06:00,29
41.85,-87.64,Hazard,On Shoulder,07:00,30
41.85,-87.64,Hazard,On Shoulder,08:00,20
41.85,-87.64,Hazard,On Shoulder,09:00,27
41.85,-87.64,Hazard,On Shoulder,10:00,47
41.85,-87.64,Hazard,On Shoulder,11:00,69
41.85,-87.64,Hazard,On Shoulder,12:00,99
41.85,-87.64,Hazard,On Shoulder,13:00,120
41.85,-87.64,Hazard,On Shoulder,14:00,113
41.85,-87.64,Hazard,On Shoulder,15:00,126
41.85,-87.64,Hazard,On Shoulder,16:00,117
41.85,-87.64,Hazard,On Shoulder,17:00,107
41.85,-87.64,Hazard,On Shoulder,18:00,123
41.85,-87.64,Hazard,On Shoulder,19:00,138
41.85,-87.64,Hazard,On Shoulder,20:00,129
41.85,-87.64,Hazard,On Shoulder,21:00,156
41.85,-87.64,Hazard,On Shoulder,22:00,131
41.85,-87.64,Hazard,On Shoulder,23:00,127
41.85,-87.64,Hazard,Unclassified,00:00,2
41.85,-87.64,Hazard,Unclassified,01:00,3
41.85,-87.64,Hazard,Unclassified,02:00,4
41.85,-87.64,Hazard,Unclassified,03:00,1
41.85,-87.64,Hazard,Unclassified,04:00,4
41.85,-87.64,Hazard,Unclassified,05:00,3
41.85,-87.64,Hazard,Unclassified,08:00,2
41.85,-87.64,Hazard,Unclassified,09:00,5
41.85,-87.64,Hazard,Unclassified,10:00,6
41.85,-87.64,Hazard,Unclassified,11:00,1
41.85,-87.64,Hazard,Unclassified,12:00,2
41.85,-87.64,Hazard,Unclassified,13:00,6
41.85,-87.64,Hazard,Unclassified,14:00,2
41.85,-87.64,Hazard,Unclassified,23:00,1
41.85,-87.64,Hazard,Weather,00:00,2
41.85,-87.64,Hazard,Weather,01:00,2
41.85,-87.64,Hazard,Weather,02:00,2
41.85,-87.64,Hazard,Weather,03:00,6
41.85,-87.64,Hazard,Weather,04:00,5
41.85,-87.64,Hazard,Weather,05:00,3
41.85,-87.64,Hazard,Weather,06:00,3
41.85,-87.64,Hazard,Weather,07:00,2
41.85,-87.64,Hazard,Weather,08:00,4
41.85,-87.64,Hazard,Weather,09:00,2
41.85,-87.64,Hazard,Weather,10:00,3
41.85,-87.64,Hazard,Weather,11:00,6
41.85,-87.64,Hazard,Weather,12:00,6
41.85,-87.64,Hazard,Weather,13:00,4
41.85,-87.64,Hazard,Weather,14:00,3
41.85,-87.64,Hazard,Weather,15:00,3
41.85,-87.64,Hazard,Weather,16:00,2
41.85,-87.64,Hazard,Weather,17:00,2
41.85,-87.64,Hazard,Weather,18:00,6
41.85,-87.64,Hazard,Weather,19:00,5
41.85,-87.64,Hazard,Weather,20:00,3
41.85,-87.64,Hazard,Weather,21:00,4
41.85,-87.64,Hazard,Weather,22:00,2
41.85,-87.64,Hazard,Weather,23:00,3
41.85,-87.64,Jam,Heavy Traffic,00:00,77
41.85,-87.64,Jam,Heavy Traffic,01:00,45
41.85,-87.64,Jam,Heavy Traffic,02:00,44
41.85,-87.64,Jam,Heavy Traffic,03:00,34
41.85,-87.64,Jam,Heavy Traffic,04:00,9
41.85,-87.64,Jam,Heavy Traffic,05:00,8
41.85,-87.64,Jam,Heavy Traffic,07:00,1
41.85,-87.64,Jam,Heavy Traffic,10:00,12
41.85,-87.64,Jam,Heavy Traffic,11:00,71
41.85,-87.64,Jam,Heavy Traffic,12:00,116
41.85,-87.64,Jam,Heavy Traffic,13:00,103
41.85,-87.64,Jam,Heavy Traffic,14:00,122
41.85,-87.64,Jam,Heavy Traffic,15:00,148
41.85,-87.64,Jam,Heavy Traffic,16:00,123
41.85,-87.64,Jam,Heavy Traffic,17:00,158
41.85,-87.64,Jam,Heavy Traffic,18:00,184
41.85,-87.64,Jam,Heavy Traffic,19:00,230
41.85,-87.64,Jam,Heavy Traffic,20:00,258
41.85,-87.64,Jam,Heavy Traffic,21:00,272
41.85,-87.64,Jam,Heavy Traffic,22:00,214
41.85,-87.64,Jam,Heavy Traffic,23:00,145
41.85,-87.64,Jam,Moderate Traffic,00:00,2
41.85,-87.64,Jam,Moderate Traffic,01:00,1
41.85,-87.64,Jam,Moderate Traffic,02:00,1
41.85,-87.64,Jam,Moderate Traffic,11:00,1
41.85,-87.64,Jam,Moderate Traffic,12:00,4
41.85,-87.64,Jam,Moderate Traffic,13:00,5
41.85,-87.64,Jam,Moderate Traffic,14:00,5
41.85,-87.64,Jam,Moderate Traffic,15:00,1
41.85,-87.64,Jam,Moderate Traffic,16:00,3
41.85,-87.64,Jam,Moderate Traffic,17:00,7
41.85,-87.64,Jam,Moderate Traffic,18:00,1
41.85,-87.64,Jam,Moderate Traffic,19:00,2
41.85,-87.64,Jam,Moderate Traffic,20:00,7
41.85,-87.64,Jam,Moderate Traffic,21:00,7
41.85,-87.64,Jam,Moderate Traffic,22:00,5
41.85,-87.64,Jam,Moderate Traffic,23:00,1
41.85,-87.64,Jam,Stand Still Traffic,00:00,49
41.85,-87.64,Jam,Stand Still Traffic,01:00,35
41.85,-87.64,Jam,Stand Still Traffic,02:00,33
41.85,-87.64,Jam,Stand Still Traffic,03:00,15
41.85,-87.64,Jam,Stand Still Traffic,04:00,16
41.85,-87.64,Jam,Stand Still Traffic,05:00,1
41.85,-87.64,Jam,Stand Still Traffic,06:00,1
41.85,-87.64,Jam,Stand Still Traffic,07:00,1
41.85,-87.64,Jam,Stand Still Traffic,10:00,11
41.85,-87.64,Jam,Stand Still Traffic,11:00,41
41.85,-87.64,Jam,Stand Still Traffic,12:00,88
41.85,-87.64,Jam,Stand Still Traffic,13:00,76
41.85,-87.64,Jam,Stand Still Traffic,14:00,83
41.85,-87.64,Jam,Stand Still Traffic,15:00,100
41.85,-87.64,Jam,Stand Still Traffic,16:00,88
41.85,-87.64,Jam,Stand Still Traffic,17:00,106
41.85,-87.64,Jam,Stand Still Traffic,18:00,100
41.85,-87.64,Jam,Stand Still Traffic,19:00,162
41.85,-87.64,Jam,Stand Still Traffic,20:00,181
41.85,-87.64,Jam,Stand Still Traffic,21:00,228
41.85,-87.64,Jam,Stand Still Traffic,22:00,188
41.85,-87.64,Jam,Stand Still Traffic,23:00,95
41.85,-87.64,Jam,Unclassified,00:00,20
41.85,-87.64,Jam,Unclassified,01:00,17
41.85,-87.64,Jam,Unclassified,02:00,13
41.85,-87.64,Jam,Unclassified,03:00,12
41.85,-87.64,Jam,Unclassified,04:00,7
41.85,-87.64,Jam,Unclassified,05:00,2
41.85,-87.64,Jam,Unclassified,06:00,1
41.85,-87.64,Jam,Unclassified,07:00,2
41.85,-87.64,Jam,Unclassified,09:00,2
41.85,-87.64,Jam,Unclassified,10:00,4
41.85,-87.64,Jam,Unclassified,11:00,14
41.85,-87.64,Jam,Unclassified,12:00,34
41.85,-87.64,Jam,Unclassified,13:00,33
41.85,-87.64,Jam,Unclassified,14:00,40
41.85,-87.64,Jam,Unclassified,15:00,39
41.85,-87.64,Jam,Unclassified,16:00,35
41.85,-87.64,Jam,Unclassified,17:00,50
41.85,-87.64,Jam,Unclassified,18:00,55
41.85,-87.64,Jam,Unclassified,19:00,62
41.85,-87.64,Jam,Unclassified,20:00,40
41.85,-87.64,Jam,Unclassified,21:00,40
41.85,-87.64,Jam,Unclassified,22:00,32
41.85,-87.64,Jam,Unclassified,23:00,28
41.85,-87.64,Road Closed,Construction,00:00,1
41.85,-87.64,Road Closed,Event,11:00,1
41.85,-87.64,Road Closed,Event,13:00,2
41.85,-87.64,Road Closed,Event,14:00,1
41.85,-87.64,Road Closed,Event,20:00,1
41.85,-87.64,Road Closed,Event,21:00,3
41.85,-87.64,Road Closed,Unclassified,10:00,2
41.85,-87.64,Road Closed,Unclassified,11:00,3
41.85,-87.64,Road Closed,Unclassified,16:00,1
41.85,-87.64,Road Closed,Unclassified,17:00,2
41.85,-87.64,Road Closed,Unclassified,19:00,4
41.85,-87.64,Road Closed,Unclassified,20:00,1
41.85,-87.64,Road Closed,Unclassified,21:00,3
41.85,-87.64,Road Closed,Unclassified,22:00,3
41.85,-87.64,Road Closed,Unclassified,23:00,1
41.85,-87.63,Accident,Major,00:00,3
41.85,-87.63,Accident,Major,01:00,6
41.85,-87.63,Accident,Major,02:00,1
41.85,-87.63,Accident,Major,03:00,4
41.85,-87.63,Accident,Major,04:00,5
41.85,-87.63,Accident,Major,05:00,3
41.85,-87.63,Accident,Major,06:00,2
41.85,-87.63,Accident,Major,07:00,4
41.85,-87.63,Accident,Major,08:00,1
41.85,-87.63,Accident,Major,09:00,1
41.85,-87.63,Accident,Major,10:00,2
41.85,-87.63,Accident,Major,11:00,2
41.85,-87.63,Accident,Major,12:00,4
41.85,-87.63,Accident,Major,13:00,1
41.85,-87.63,Accident,Major,14:00,2
41.85,-87.63,Accident,Major,15:00,5
41.85,-87.63,Accident,Major,16:00,5
41.85,-87.63,Accident,Major,17:00,4
41.85,-87.63,Accident,Major,18:00,4
41.85,-87.63,Accident,Major,19:00,4
41.85,-87.63,Accident,Major,20:00,1
41.85,-87.63,Accident,Major,21:00,10
41.85,-87.63,Accident,Major,22:00,10
41.85,-87.63,Accident,Major,23:00,2
41.85,-87.63,Accident,Minor,00:00,3
41.85,-87.63,Accident,Minor,02:00,2
41.85,-87.63,Accident,Minor,07:00,1
41.85,-87.63,Accident,Minor,13:00,1
41.85,-87.63,Accident,Minor,14:00,4
41.85,-87.63,Accident,Minor,15:00,1
41.85,-87.63,Accident,Minor,17:00,1
41.85,-87.63,Accident,Minor,19:00,1
41.85,-87.63,Accident,Minor,20:00,2
41.85,-87.63,Accident,Minor,21:00,2
41.85,-87.63,Accident,Minor,22:00,3
41.85,-87.63,Accident,Minor,23:00,2
41.85,-87.63,Accident,Unclassified,00:00,8
41.85,-87.63,Accident,Unclassified,01:00,7
41.85,-87.63,Accident,Unclassified,02:00,4
41.85,-87.63,Accident,Unclassified,03:00,4
41.85,-87.63,Accident,Unclassified,04:00,6
41.85,-87.63,Accident,Unclassified,05:00,2
41.85,-87.63,Accident,Unclassified,06:00,3
41.85,-87.63,Accident,Unclassified,07:00,2
41.85,-87.63,Accident,Unclassified,08:00,3
41.85,-87.63,Accident,Unclassified,09:00,2
41.85,-87.63,Accident,Unclassified,10:00,1
41.85,-87.63,Accident,Unclassified,11:00,2
41.85,-87.63,Accident,Unclassified,12:00,16
41.85,-87.63,Accident,Unclassified,13:00,18
41.85,-87.63,Accident,Unclassified,14:00,17
41.85,-87.63,Accident,Unclassified,15:00,11
41.85,-87.63,Accident,Unclassified,16:00,7
41.85,-87.63,Accident,Unclassified,17:00,3
41.85,-87.63,Accident,Unclassified,18:00,5
41.85,-87.63,Accident,Unclassified,19:00,14
41.85,-87.63,Accident,Unclassified,20:00,18
41.85,-87.63,Accident,Unclassified,21:00,17
41.85,-87.63,Accident,Unclassified,22:00,14
41.85,-87.63,Accident,Unclassified,23:00,4
41.85,-87.63,Hazard,On Road,00:00,28
41.85,-87.63,Hazard,On Road,01:00,26
41.85,-87.63,Hazard,On Road,02:00,20
41.85,-87.63,Hazard,On Road,03:00,29
41.85,-87.63,Hazard,On Road,04:00,20
41.85,-87.63,Hazard,On Road,05:00,19
41.85,-87.63,Hazard,On Road,06:00,14
41.85,-87.63,Hazard,On Road,07:00,9
41.85,-87.63,Hazard,On Road,08:00,6
41.85,-87.63,Hazard,On Road,09:00,16
41.85,-87.63,Hazard,On Road,10:00,15
41.85,-87.63,Hazard,On Road,11:00,14
41.85,-87.63,Hazard,On Road,12:00,46
41.85,-87.63,Hazard,On Road,13:00,56
41.85,-87.63,Hazard,On Road,14:00,57
41.85,-87.63,Hazard,On Road,15:00,53
41.85,-87.63,Hazard,On Road,16:00,40
41.85,-87.63,Hazard,On Road,17:00,50
41.85,-87.63,Hazard,On Road,18:00,50
41.85,-87.63,Hazard,On Road,19:00,43
41.85,-87.63,Hazard,On Road,20:00,55
41.85,-87.63,Hazard,On Road,21:00,48
41.85,-87.63,Hazard,On Road,22:00,48
41.85,-87.63,Hazard,On Road,23:00,35
41.85,-87.63,Hazard,On Shoulder,00:00,116
41.85,-87.63,Hazard,On Shoulder,01:00,67
41.85,-87.63,Hazard,On Shoulder,02:00,52
41.85,-87.63,Hazard,On Shoulder,03:00,61
41.85,-87.63,Hazard,On Shoulder,04:00,71
41.85,-87.63,Hazard,On Shoulder,05:00,37
41.85,-87.63,Hazard,On Shoulder,06:00,25
41.85,-87.63,Hazard,On Shoulder,07:00,19
41.85,-87.63,Hazard,On Shoulder,08:00,10
41.85,-87.63,Hazard,On Shoulder,09:00,17
41.85,-87.63,Hazard,On Shoulder,10:00,46
41.85,-87.63,Hazard,On Shoulder,11:00,86
41.85,-87.63,Hazard,On Shoulder,12:00,128
41.85,-87.63,Hazard,On Shoulder,13:00,168
41.85,-87.63,Hazard,On Shoulder,14:00,166
41.85,-87.63,Hazard,On Shoulder,15:00,161
41.85,-87.63,Hazard,On Shoulder,16:00,120
41.85,-87.63,Hazard,On Shoulder,17:00,107
41.85,-87.63,Hazard,On Shoulder,18:00,144
41.85,-87.63,Hazard,On Shoulder,19:00,152
41.85,-87.63,Hazard,On Shoulder,20:00,193
41.85,-87.63,Hazard,On Shoulder,21:00,189
41.85,-87.63,Hazard,On Shoulder,22:00,163
41.85,-87.63,Hazard,On Shoulder,23:00,143
41.85,-87.63,Hazard,Unclassified,00:00,1
41.85,-87.63,Hazard,Unclassified,01:00,1
41.85,-87.63,Hazard,Unclassified,02:00,8
41.85,-87.63,Hazard,Unclassified,03:00,1
41.85,-87.63,Hazard,Unclassified,04:00,4
41.85,-87.63,Hazard,Unclassified,05:00,3
41.85,-87.63,Hazard,Unclassified,06:00,7
41.85,-87.63,Hazard,Unclassified,07:00,1
41.85,-87.63,Hazard,Unclassified,08:00,6
41.85,-87.63,Hazard,Unclassified,09:00,3
41.85,-87.63,Hazard,Unclassified,11:00,1
41.85,-87.63,Hazard,Unclassified,13:00,4
41.85,-87.63,Hazard,Unclassified,15:00,1
41.85,-87.63,Hazard,Unclassified,16:00,1
41.85,-87.63,Hazard,Unclassified,17:00,1
41.85,-87.63,Hazard,Unclassified,18:00,2
41.85,-87.63,Hazard,Weather,00:00,1
41.85,-87.63,Hazard,Weather,02:00,1
41.85,-87.63,Hazard,Weather,03:00,3
41.85,-87.63,Hazard,Weather,04:00,2
41.85,-87.63,Hazard,Weather,05:00,1
41.85,-87.63,Hazard,Weather,11:00,2
41.85,-87.63,Hazard,Weather,12:00,3
41.85,-87.63,Hazard,Weather,13:00,4
41.85,-87.63,Hazard,Weather,16:00,1
41.85,-87.63,Hazard,Weather,17:00,1
41.85,-87.63,Hazard,Weather,18:00,1
41.85,-87.63,Hazard,Weather,19:00,1
41.85,-87.63,Hazard,Weather,21:00,2
41.85,-87.63,Hazard,Weather,23:00,1
41.85,-87.63,Jam,Heavy Traffic,00:00,32
41.85,-87.63,Jam,Heavy Traffic,01:00,9
41.85,-87.63,Jam,Heavy Traffic,02:00,11
41.85,-87.63,Jam,Heavy Traffic,03:00,16
41.85,-87.63,Jam,Heavy Traffic,04:00,10
41.85,-87.63,Jam,Heavy Traffic,05:00,7
41.85,-87.63,Jam,Heavy Traffic,10:00,7
41.85,-87.63,Jam,Heavy Traffic,11:00,16
41.85,-87.63,Jam,Heavy Traffic,12:00,130
41.85,-87.63,Jam,Heavy Traffic,13:00,127
41.85,-87.63,Jam,Heavy Traffic,14:00,67
41.85,-87.63,Jam,Heavy Traffic,15:00,48
41.85,-87.63,Jam,Heavy Traffic,16:00,37
41.85,-87.63,Jam,Heavy Traffic,17:00,41
41.85,-87.63,Jam,Heavy Traffic,18:00,59
41.85,-87.63,Jam,Heavy Traffic,19:00,115
41.85,-87.63,Jam,Heavy Traffic,20:00,108
41.85,-87.63,Jam,Heavy Traffic,21:00,112
41.85,-87.63,Jam,Heavy Traffic,22:00,116
41.85,-87.63,Jam,Heavy Traffic,23:00,39
41.85,-87.63,Jam,Moderate Traffic,03:00,1
41.85,-87.63,Jam,Moderate Traffic,12:00,1
41.85,-87.63,Jam,Moderate Traffic,13:00,2
41.85,-87.63,Jam,Moderate Traffic,14:00,3
41.85,-87.63,Jam,Moderate Traffic,16:00,1
41.85,-87.63,Jam,Moderate Traffic,18:00,1
41.85,-87.63,Jam,Moderate Traffic,20:00,1
41.85,-87.63,Jam,Moderate Traffic,21:00,1
41.85,-87.63,Jam,Moderate Traffic,22:00,4
41.85,-87.63,Jam,Stand Still Traffic,00:00,36
41.85,-87.63,Jam,Stand Still Traffic,01:00,12
41.85,-87.63,Jam,Stand Still Traffic,02:00,11
41.85,-87.63,Jam,Stand Still Traffic,03:00,7
41.85,-87.63,Jam,Stand Still Traffic,04:00,4
41.85,-87.63,Jam,Stand Still Traffic,05:00,1
41.85,-87.63,Jam,Stand Still Traffic,06:00,1
41.85,-87.63,Jam,Stand Still Traffic,09:00,1
41.85,-87.63,Jam,Stand Still Traffic,10:00,4
41.85,-87.63,Jam,Stand Still Traffic,11:00,9
41.85,-87.63,Jam,Stand Still Traffic,12:00,104
41.85,-87.63,Jam,Stand Still Traffic,13:00,130
41.85,-87.63,Jam,Stand Still Traffic,14:00,67
41.85,-87.63,Jam,Stand Still Traffic,15:00,34
41.85,-87.63,Jam,Stand Still Traffic,16:00,35
41.85,-87.63,Jam,Stand Still Traffic,17:00,27
41.85,-87.63,Jam,Stand Still Traffic,18:00,41
41.85,-87.63,Jam,Stand Still Traffic,19:00,72
41.85,-87.63,Jam,Stand Still Traffic,20:00,82
41.85,-87.63,Jam,Stand Still Traffic,21:00,114
41.85,-87.63,Jam,Stand Still Traffic,22:00,90
41.85,-87.63,Jam,Stand Still Traffic,23:00,50
41.85,-87.63,Jam,Unclassified,00:00,14
41.85,-87.63,Jam,Unclassified,01:00,6
41.85,-87.63,Jam,Unclassified,02:00,8
41.85,-87.63,Jam,Unclassified,03:00,7
41.85,-87.63,Jam,Unclassified,04:00,6
41.85,-87.63,Jam,Unclassified,05:00,2
41.85,-87.63,Jam,Unclassified,06:00,1
41.85,-87.63,Jam,Unclassified,09:00,4
41.85,-87.63,Jam,Unclassified,10:00,1
41.85,-87.63,Jam,Unclassified,11:00,11
41.85,-87.63,Jam,Unclassified,12:00,26
41.85,-87.63,Jam,Unclassified,13:00,35
41.85,-87.63,Jam,Unclassified,14:00,16
41.85,-87.63,Jam,Unclassified,15:00,16
41.85,-87.63,Jam,Unclassified,16:00,12
41.85,-87.63,Jam,Unclassified,17:00,27
41.85,-87.63,Jam,Unclassified,18:00,26
41.85,-87.63,Jam,Unclassified,19:00,39
41.85,-87.63,Jam,Unclassified,20:00,42
41.85,-87.63,Jam,Unclassified,21:00,28
41.85,-87.63,Jam,Unclassified,22:00,27
41.85,-87.63,Jam,Unclassified,23:00,15
41.85,-87.63,Road Closed,Event,01:00,2
41.85,-87.63,Road Closed,Event,06:00,1
41.85,-87.63,Road Closed,Event,08:00,1
41.85,-87.63,Road Closed,Event,13:00,2
41.85,-87.63,Road Closed,Event,21:00,1
41.85,-87.63,Road Closed,Unclassified,00:00,1
41.85,-87.63,Road Closed,Unclassified,01:00,3
41.85,-87.63,Road Closed,Unclassified,04:00,2
41.85,-87.63,Road Closed,Unclassified,06:00,1
41.85,-87.63,Road Closed,Unclassified,10:00,2
41.85,-87.63,Road Closed,Unclassified,11:00,1
41.85,-87.63,Road Closed,Unclassified,13:00,2
41.85,-87.63,Road Closed,Unclassified,14:00,1
41.85,-87.63,Road Closed,Unclassified,15:00,4
41.85,-87.63,Road Closed,Unclassified,17:00,2
41.85,-87.63,Road Closed,Unclassified,18:00,2
41.85,-87.63,Road Closed,Unclassified,19:00,10
41.85,-87.63,Road Closed,Unclassified,20:00,1
41.85,-87.63,Road Closed,Unclassified,21:00,7
41.85,-87.63,Road Closed,Unclassified,22:00,2
41.85,-87.63,Road Closed,Unclassified,23:00,9
41.85,-87.62,Accident,Major,00:00,1
41.85,-87.62,Accident,Major,01:00,2
41.85,-87.62,Accident,Major,03:00,1
41.85,-87.62,Accident,Major,05:00,1
41.85,-87.62,Accident,Major,08:00,3
41.85,-87.62,Accident,Major,10:00,1
41.85,-87.62,Accident,Major,11:00,1
41.85,-87.62,Accident,Major,12:00,2
41.85,-87.62,Accident,Major,13:00,1
41.85,-87.62,Accident,Major,14:00,2
41.85,-87.62,Accident,Major,15:00,3
41.85,-87.62,Accident,Major,16:00,1
41.85,-87.62,Accident,Major,18:00,1
41.85,-87.62,Accident,Major,19:00,5
41.85,-87.62,Accident,Major,20:00,5
41.85,-87.62,Accident,Major,21:00,3
41.85,-87.62,Accident,Major,22:00,2
41.85,-87.62,Accident,Major,23:00,2
41.85,-87.62,Accident,Minor,03:00,1
41.85,-87.62,Accident,Minor,05:00,1
41.85,-87.62,Accident,Minor,13:00,1
